,labelPb,labelSrNd
92495,5.0,3.0
92497,5.0,3.0
92498,5.0,3.0
92512,5.0,3.0
92576,5.0,
92615,5.0,
92669,5.0,3.0
92676,5.0,4.0
92762,5.0,3.0
92769,5.0,
92802,5.0,3.0
92803,5.0,3.0
92805,5.0,3.0
92822,5.0,3.0
92835,4.0,4.0
92841,4.0,4.0
92845,4.0,4.0
92851,4.0,4.0
92852,4.0,1.0
92853,4.0,1.0
92854,4.0,4.0
92861,4.0,4.0
92862,4.0,4.0
92864,4.0,4.0
92928,4.0,4.0
92931,4.0,4.0
92935,4.0,4.0
92937,4.0,4.0
92955,1.0,4.0
92970,1.0,4.0
93054,5.0,2.0
93055,4.0,2.0
93060,1.0,3.0
93061,5.0,3.0
93065,5.0,3.0
93067,4.0,3.0
93068,5.0,4.0
93069,4.0,3.0
93070,4.0,3.0
93071,5.0,3.0
93072,5.0,3.0
93126,1.0,
93127,1.0,
93128,1.0,
93131,1.0,1.0
93132,1.0,1.0
93133,1.0,
93134,1.0,1.0
93135,1.0,1.0
93136,1.0,1.0
93137,1.0,1.0
93138,1.0,1.0
93140,1.0,1.0
93141,1.0,
93142,1.0,1.0
93143,1.0,1.0
93145,1.0,1.0
93146,1.0,1.0
93147,1.0,1.0
93149,1.0,1.0
93150,1.0,
93151,1.0,
93164,1.0,
93167,1.0,1.0
93168,1.0,1.0
93169,1.0,
93170,1.0,
93171,1.0,1.0
93172,1.0,1.0
93174,1.0,1.0
93176,1.0,1.0
93177,1.0,
93178,1.0,1.0
93179,1.0,1.0
93180,1.0,1.0
93294,3.0,4.0
93297,4.0,
93298,4.0,
93299,4.0,
93312,5.0,3.0
93319,4.0,4.0
93320,3.0,4.0
93333,4.0,2.0
93334,4.0,2.0
93335,4.0,3.0
93336,4.0,3.0
93337,4.0,3.0
93348,4.0,4.0
93349,4.0,3.0
93350,4.0,4.0
93363,3.0,2.0
93364,4.0,2.0
93375,2.0,3.0
93377,4.0,4.0
93378,4.0,3.0
93402,3.0,4.0
93407,4.0,2.0
93430,3.0,4.0
93434,4.0,4.0
93436,4.0,4.0
93509,5.0,2.0
93511,5.0,2.0
93526,5.0,3.0
93527,5.0,3.0
93529,5.0,3.0
93531,5.0,3.0
93532,5.0,2.0
93533,5.0,2.0
93557,5.0,3.0
93574,5.0,
93575,5.0,3.0
93576,5.0,3.0
93619,4.0,3.0
93701,5.0,2.0
93702,5.0,3.0
93704,5.0,2.0
93711,5.0,3.0
93712,5.0,2.0
93715,5.0,3.0
93716,5.0,3.0
93747,4.0,3.0
93749,4.0,3.0
93772,4.0,3.0
93776,4.0,
93777,4.0,
93778,4.0,3.0
93783,4.0,
93784,4.0,3.0
93790,4.0,3.0
93791,4.0,
93793,4.0,3.0
93794,4.0,3.0
93795,5.0,3.0
93829,5.0,2.0
93830,5.0,2.0
93848,5.0,3.0
93870,4.0,4.0
93871,4.0,4.0
93875,5.0,3.0
93876,5.0,3.0
93877,5.0,3.0
93878,5.0,3.0
93879,5.0,3.0
93880,5.0,3.0
93881,5.0,3.0
95203,4.0,0.0
95629,5.0,1.0
95630,5.0,1.0
95633,3.0,2.0
95634,3.0,2.0
95638,3.0,2.0
95639,3.0,2.0
95642,3.0,2.0
95644,3.0,2.0
95646,5.0,0.0
95648,4.0,2.0
95649,5.0,2.0
95650,4.0,2.0
95651,3.0,2.0
95652,4.0,2.0
95664,4.0,2.0
95665,4.0,2.0
95670,3.0,2.0
95671,3.0,2.0
95673,4.0,3.0
95674,4.0,2.0
95678,3.0,3.0
95685,5.0,2.0
95691,4.0,3.0
95697,3.0,2.0
95699,3.0,2.0
95704,3.0,2.0
95705,3.0,2.0
95706,3.0,2.0
95707,3.0,2.0
95708,3.0,2.0
95709,3.0,2.0
95724,3.0,2.0
95728,3.0,2.0
95729,3.0,2.0
95730,3.0,2.0
95731,3.0,2.0
95732,3.0,2.0
95733,3.0,2.0
95734,3.0,2.0
95735,3.0,2.0
95736,3.0,2.0
95737,3.0,2.0
95738,3.0,2.0
95739,3.0,2.0
95740,3.0,2.0
95741,3.0,2.0
95742,3.0,2.0
95743,3.0,2.0
95765,3.0,2.0
95768,3.0,2.0
95770,3.0,2.0
95774,3.0,2.0
95775,3.0,3.0
95777,4.0,2.0
95818,5.0,4.0
95819,5.0,4.0
95820,1.0,4.0
95822,5.0,4.0
95823,4.0,4.0
95824,4.0,4.0
95826,5.0,3.0
95827,5.0,4.0
95829,5.0,4.0
95830,1.0,4.0
95915,5.0,
95922,5.0,4.0
95926,5.0,4.0
95947,5.0,4.0
95948,5.0,4.0
95949,4.0,1.0
95950,4.0,4.0
95951,5.0,4.0
95991,4.0,4.0
96041,5.0,4.0
96042,5.0,4.0
96047,5.0,4.0
96048,5.0,4.0
96156,4.0,
96158,4.0,
96160,4.0,1.0
96162,4.0,
96169,4.0,
96170,4.0,1.0
96171,4.0,1.0
96370,4.0,1.0
96371,4.0,4.0
96454,4.0,4.0
96455,4.0,4.0
96456,4.0,1.0
96457,4.0,4.0
96458,4.0,4.0
96460,4.0,
96491,4.0,3.0
96493,4.0,
96494,4.0,3.0
96495,4.0,3.0
96497,4.0,3.0
96498,4.0,3.0
96499,4.0,3.0
96501,4.0,3.0
96502,4.0,
96508,3.0,3.0
96509,4.0,3.0
96510,4.0,3.0
96511,3.0,3.0
96512,4.0,3.0
96576,5.0,3.0
96656,4.0,4.0
96657,5.0,1.0
96666,4.0,1.0
96670,4.0,2.0
96674,5.0,4.0
96676,5.0,4.0
96677,4.0,4.0
96680,4.0,4.0
96683,4.0,4.0
96684,4.0,4.0
96689,4.0,4.0
96692,4.0,4.0
96713,4.0,4.0
96715,4.0,4.0
96718,5.0,1.0
96730,4.0,4.0
96743,4.0,4.0
96744,4.0,4.0
96745,4.0,4.0
96766,4.0,4.0
96775,5.0,4.0
96776,5.0,4.0
96797,5.0,4.0
96799,5.0,
96800,5.0,
96803,5.0,1.0
96806,5.0,3.0
96833,4.0,4.0
96834,4.0,4.0
96835,5.0,4.0
96836,4.0,1.0
96840,4.0,1.0
96842,5.0,3.0
96844,5.0,2.0
96845,5.0,
96948,5.0,1.0
96949,5.0,1.0
96952,5.0,1.0
96953,5.0,1.0
96957,3.0,2.0
96958,3.0,2.0
96961,5.0,4.0
96962,5.0,4.0
96963,5.0,4.0
96965,5.0,1.0
96966,5.0,1.0
97315,5.0,2.0
97398,5.0,4.0
97400,5.0,4.0
97404,5.0,2.0
97406,5.0,4.0
97407,5.0,2.0
97416,5.0,4.0
97421,5.0,
97424,5.0,4.0
97429,5.0,4.0
97430,5.0,
97438,5.0,4.0
97446,5.0,4.0
97451,5.0,4.0
97452,4.0,3.0
97453,5.0,3.0
97454,4.0,3.0
97455,4.0,3.0
97457,4.0,3.0
97458,5.0,3.0
97460,4.0,3.0
97462,4.0,3.0
97465,5.0,
97466,3.0,
97516,5.0,2.0
97549,5.0,1.0
97647,1.0,1.0
97648,1.0,1.0
97673,1.0,4.0
97674,1.0,4.0
97732,3.0,3.0
97748,4.0,3.0
97749,4.0,3.0
97750,4.0,3.0
97751,4.0,3.0
97753,4.0,4.0
97754,4.0,4.0
97755,4.0,
97758,3.0,4.0
97759,3.0,3.0
97760,3.0,3.0
97762,3.0,
97763,3.0,3.0
97764,4.0,4.0
97765,3.0,3.0
97766,3.0,3.0
99108,5.0,4.0
99244,5.0,3.0
99247,5.0,4.0
99249,5.0,4.0
99264,5.0,1.0
99266,5.0,1.0
99273,5.0,1.0
99277,5.0,4.0
99278,5.0,4.0
99279,5.0,3.0
99280,1.0,3.0
99291,5.0,1.0
99294,5.0,4.0
99300,5.0,4.0
99301,5.0,3.0
99307,5.0,4.0
99308,5.0,3.0
99315,5.0,4.0
99321,5.0,2.0
99327,5.0,2.0
99335,5.0,4.0
99337,5.0,4.0
99340,5.0,4.0
99361,5.0,2.0
99367,5.0,2.0
99385,5.0,3.0
99386,5.0,4.0
99399,4.0,3.0
99403,5.0,3.0
99404,5.0,4.0
99405,1.0,4.0
99408,5.0,4.0
99410,5.0,3.0
99413,5.0,3.0
99416,5.0,3.0
99423,5.0,4.0
99426,5.0,4.0
99428,1.0,3.0
99431,5.0,1.0
99434,5.0,4.0
99435,5.0,3.0
99439,5.0,4.0
99440,5.0,4.0
99444,5.0,4.0
99445,5.0,3.0
99446,5.0,3.0
99450,5.0,3.0
99452,5.0,3.0
99454,5.0,4.0
99457,1.0,3.0
99458,5.0,3.0
99462,5.0,3.0
99465,1.0,2.0
99466,1.0,4.0
99469,5.0,3.0
99471,5.0,3.0
99472,5.0,4.0
99478,5.0,3.0
99481,5.0,3.0
99499,1.0,
99501,1.0,2.0
99503,1.0,
99506,1.0,
99520,3.0,
99523,3.0,2.0
99559,3.0,2.0
99560,3.0,2.0
99561,3.0,2.0
99740,5.0,4.0
99741,5.0,4.0
99779,5.0,
99780,5.0,
99781,5.0,4.0
99782,5.0,4.0
99783,5.0,4.0
99784,5.0,
99785,5.0,4.0
99786,5.0,4.0
99787,5.0,
99788,5.0,
99789,5.0,
99790,5.0,4.0
100133,4.0,2.0
100381,5.0,
100384,5.0,4.0
100385,5.0,4.0
100388,5.0,4.0
100389,5.0,4.0
100390,5.0,4.0
100391,5.0,4.0
100392,5.0,4.0
100394,5.0,4.0
100566,5.0,3.0
100807,4.0,3.0
100808,5.0,
100809,4.0,2.0
100810,4.0,
100812,5.0,4.0
100813,5.0,2.0
100814,5.0,3.0
100932,2.0,2.0
100933,3.0,2.0
100951,4.0,2.0
100960,4.0,2.0
100972,4.0,
100981,4.0,3.0
100994,4.0,2.0
101007,4.0,2.0
101331,2.0,2.0
101332,3.0,2.0
101497,4.0,
101498,4.0,
101499,4.0,
101500,4.0,
101501,4.0,
101502,4.0,
101504,4.0,
101505,5.0,
101506,4.0,
101507,4.0,
101508,5.0,
101509,5.0,
101510,4.0,
101511,4.0,
101512,4.0,
101513,4.0,
101514,5.0,
101515,4.0,
101516,5.0,
101517,5.0,
101518,4.0,
101519,5.0,
101520,3.0,
101521,4.0,
101522,4.0,
101523,5.0,4.0
101524,5.0,4.0
101525,5.0,4.0
101526,5.0,4.0
101527,5.0,4.0
101528,5.0,4.0
101532,4.0,
101533,5.0,
101534,4.0,
101535,3.0,
101565,5.0,
101566,5.0,
101567,5.0,
101568,5.0,
101569,5.0,
101570,4.0,
101571,5.0,
101572,5.0,
101573,3.0,
101574,4.0,
101575,4.0,
101576,5.0,
101577,5.0,
101578,5.0,
101579,4.0,4.0
101581,4.0,4.0
101583,4.0,3.0
101584,3.0,3.0
101585,4.0,4.0
101586,4.0,4.0
101587,4.0,4.0
101589,4.0,4.0
101590,4.0,4.0
101593,4.0,4.0
101594,3.0,3.0
101595,4.0,3.0
101596,3.0,3.0
101598,4.0,
101599,5.0,
101600,5.0,
101778,4.0,2.0
101779,1.0,1.0
101780,1.0,2.0
101781,4.0,3.0
101782,4.0,3.0
101783,1.0,1.0
101784,3.0,3.0
101785,1.0,3.0
101787,4.0,2.0
101788,3.0,2.0
101790,3.0,3.0
101791,3.0,3.0
101846,2.0,0.0
101847,0.0,1.0
101848,3.0,3.0
101849,0.0,1.0
101850,1.0,4.0
101851,3.0,4.0
101852,2.0,3.0
240415,4.0,4.0
240622,4.0,4.0
240626,3.0,4.0
240631,4.0,4.0
240632,5.0,4.0
240633,5.0,4.0
240634,4.0,4.0
240635,5.0,4.0
240636,4.0,4.0
240637,4.0,4.0
240638,3.0,4.0
240639,5.0,4.0
240640,4.0,4.0
240641,4.0,4.0
240642,5.0,4.0
240643,4.0,4.0
240644,4.0,4.0
240645,5.0,4.0
240819,3.0,1.0
240820,4.0,4.0
240821,4.0,4.0
240822,4.0,4.0
240855,3.0,4.0
240856,3.0,4.0
240857,3.0,3.0
240858,3.0,4.0
240859,3.0,4.0
240860,3.0,4.0
240861,3.0,4.0
240862,3.0,4.0
240863,3.0,4.0
240864,4.0,4.0
240865,3.0,3.0
240894,4.0,1.0
240901,4.0,
240902,4.0,3.0
240903,4.0,3.0
240904,4.0,3.0
240905,4.0,3.0
240906,4.0,3.0
240951,1.0,4.0
240952,1.0,4.0
240953,1.0,4.0
241207,4.0,4.0
241209,4.0,4.0
241210,4.0,1.0
241212,5.0,4.0
241213,4.0,1.0
241217,5.0,1.0
241218,5.0,1.0
241822,4.0,3.0
241823,4.0,3.0
241824,4.0,3.0
241825,4.0,3.0
241826,4.0,4.0
241827,4.0,4.0
241828,4.0,4.0
241829,4.0,
242014,3.0,1.0
242016,3.0,1.0
242017,3.0,1.0
242018,3.0,1.0
242019,3.0,1.0
242020,3.0,1.0
242021,3.0,1.0
242022,3.0,1.0
242026,3.0,1.0
242027,3.0,1.0
242029,3.0,1.0
242032,3.0,1.0
242033,3.0,1.0
242036,3.0,1.0
242037,3.0,1.0
242038,4.0,4.0
242039,3.0,1.0
242040,3.0,1.0
242041,3.0,1.0
242677,5.0,
242678,4.0,
242679,5.0,
242680,4.0,
242681,5.0,
242682,5.0,
242684,5.0,
242685,5.0,
242686,5.0,
242687,5.0,
242691,5.0,
242695,5.0,
242697,5.0,
242702,5.0,
242703,5.0,
242704,5.0,
242705,4.0,
242707,5.0,
242708,4.0,
242709,4.0,
242716,5.0,
242717,5.0,
242719,4.0,
242723,4.0,
242724,5.0,
242726,4.0,
242728,5.0,
242729,5.0,
242730,5.0,
242733,5.0,
242738,5.0,
242739,4.0,
242748,4.0,
242754,5.0,
242755,4.0,
242757,4.0,
242758,4.0,
242771,5.0,
242772,4.0,
242774,4.0,
242779,4.0,
242793,4.0,
242794,4.0,
242796,4.0,
242797,4.0,
242798,4.0,
242799,4.0,
242812,4.0,
242813,4.0,
242818,4.0,
242891,4.0,
242893,4.0,
242897,4.0,
242898,4.0,
242899,4.0,
242902,4.0,
242903,5.0,
242907,4.0,
242908,4.0,
242915,4.0,
242939,5.0,
242940,5.0,
242941,5.0,
242942,5.0,
242943,5.0,
242944,5.0,
242945,4.0,
242947,5.0,
242948,4.0,
242949,4.0,
242957,5.0,
243032,5.0,
243044,4.0,
243055,5.0,
243056,4.0,
243062,5.0,
243067,5.0,
243069,4.0,
243071,5.0,
243075,5.0,
243111,5.0,
243112,5.0,
243445,4.0,4.0
243446,4.0,4.0
243447,4.0,4.0
243448,3.0,4.0
243449,4.0,4.0
243451,4.0,4.0
243453,3.0,4.0
243454,4.0,4.0
243455,4.0,4.0
243456,3.0,4.0
243473,5.0,3.0
243474,5.0,3.0
243476,5.0,4.0
244187,4.0,2.0
244441,4.0,4.0
244500,4.0,4.0
244531,4.0,4.0
244536,4.0,4.0
244540,4.0,4.0
244542,4.0,4.0
244546,4.0,4.0
244549,4.0,4.0
244552,4.0,4.0
244558,4.0,4.0
244559,4.0,1.0
244560,4.0,1.0
244561,4.0,4.0
244562,4.0,4.0
244563,4.0,4.0
244564,4.0,4.0
244565,4.0,1.0
244566,4.0,4.0
244567,4.0,4.0
244568,4.0,1.0
244569,4.0,1.0
244570,4.0,1.0
244571,3.0,1.0
244572,4.0,1.0
244573,4.0,1.0
244575,3.0,4.0
244576,4.0,1.0
244577,4.0,1.0
244578,4.0,1.0
244579,4.0,1.0
244580,4.0,1.0
244581,4.0,1.0
244582,3.0,1.0
244583,3.0,1.0
244585,4.0,
244586,3.0,4.0
244587,4.0,1.0
244588,4.0,1.0
244589,4.0,1.0
244590,4.0,1.0
244591,4.0,4.0
244593,4.0,4.0
244594,4.0,4.0
244595,4.0,4.0
244596,4.0,4.0
244597,4.0,1.0
244598,4.0,4.0
244599,4.0,4.0
244600,4.0,4.0
244601,4.0,4.0
244602,4.0,4.0
244603,4.0,4.0
244604,4.0,1.0
244605,4.0,1.0
244606,3.0,1.0
244608,4.0,1.0
245404,4.0,4.0
245405,4.0,4.0
245406,4.0,4.0
245407,4.0,4.0
245408,4.0,4.0
245428,5.0,4.0
245564,4.0,1.0
245568,4.0,4.0
245569,4.0,4.0
245574,4.0,4.0
245578,4.0,4.0
245585,4.0,4.0
245586,4.0,4.0
245594,4.0,1.0
245599,4.0,1.0
245601,4.0,1.0
245610,3.0,1.0
245611,4.0,4.0
245612,4.0,4.0
245616,4.0,4.0
245617,4.0,1.0
245620,4.0,4.0
245654,4.0,4.0
245655,5.0,4.0
245656,5.0,4.0
245657,4.0,4.0
245658,5.0,4.0
245659,5.0,4.0
245660,5.0,4.0
245662,5.0,4.0
245663,5.0,4.0
245665,5.0,3.0
245666,5.0,4.0
246140,4.0,4.0
246141,4.0,4.0
246142,4.0,4.0
246143,4.0,4.0
246144,4.0,4.0
246145,4.0,4.0
246146,4.0,4.0
246147,3.0,3.0
246148,4.0,4.0
247719,4.0,3.0
248582,4.0,4.0
248583,4.0,4.0
248584,4.0,4.0
249280,5.0,3.0
249281,5.0,4.0
249282,5.0,4.0
249283,5.0,4.0
249284,5.0,4.0
249753,4.0,
249754,4.0,
249756,4.0,
249766,4.0,
249772,5.0,
249773,4.0,
249774,4.0,
249777,4.0,
249783,4.0,
249789,4.0,
249802,4.0,
249803,4.0,
249805,5.0,
249806,4.0,
251266,5.0,4.0
251339,5.0,2.0
251340,4.0,2.0
251346,3.0,2.0
251349,4.0,2.0
251350,4.0,2.0
251351,4.0,2.0
251352,4.0,2.0
251353,4.0,2.0
251354,4.0,2.0
251367,1.0,3.0
251368,1.0,3.0
251369,1.0,3.0
251391,3.0,
251392,3.0,
251393,3.0,
251395,3.0,
251396,3.0,
251553,2.0,2.0
251554,4.0,3.0
251555,4.0,4.0
251556,3.0,4.0
251557,3.0,3.0
251600,3.0,2.0
251634,1.0,3.0
251635,1.0,1.0
251636,5.0,1.0
251637,5.0,4.0
251638,5.0,4.0
251639,5.0,4.0
251640,5.0,1.0
251641,1.0,4.0
251642,5.0,4.0
251643,5.0,1.0
251644,5.0,1.0
251649,5.0,4.0
251651,5.0,4.0
251652,5.0,4.0
251653,5.0,4.0
251654,5.0,
251655,5.0,
251656,5.0,
251657,5.0,
251659,5.0,
251660,5.0,4.0
251661,5.0,4.0
251662,5.0,4.0
251663,5.0,4.0
251684,5.0,1.0
251699,3.0,1.0
251700,3.0,1.0
251701,3.0,1.0
251711,3.0,1.0
251713,4.0,4.0
251915,3.0,1.0
251916,3.0,1.0
251918,3.0,1.0
251919,5.0,3.0
251920,5.0,2.0
251921,5.0,2.0
251922,5.0,2.0
251923,5.0,2.0
251924,5.0,2.0
251925,4.0,4.0
251926,4.0,4.0
251927,4.0,3.0
251928,5.0,2.0
251929,4.0,2.0
251930,4.0,3.0
251931,4.0,3.0
251932,4.0,2.0
251933,4.0,3.0
251934,4.0,3.0
251935,4.0,4.0
251936,4.0,4.0
251937,4.0,4.0
251938,4.0,4.0
251939,4.0,4.0
251940,4.0,4.0
251941,4.0,4.0
251942,4.0,4.0
251943,4.0,4.0
251944,4.0,4.0
251945,4.0,4.0
251946,4.0,3.0
251947,4.0,3.0
251948,5.0,3.0
251949,4.0,3.0
251950,4.0,3.0
251951,4.0,3.0
251952,4.0,3.0
251953,5.0,3.0
251954,5.0,2.0
251955,5.0,3.0
251956,4.0,3.0
251957,4.0,3.0
251958,4.0,3.0
251959,4.0,3.0
251960,5.0,2.0
251961,4.0,3.0
251962,5.0,4.0
251963,5.0,4.0
251964,5.0,4.0
251965,5.0,4.0
251966,5.0,4.0
251967,5.0,4.0
251968,5.0,4.0
251969,5.0,4.0
251970,5.0,3.0
251971,5.0,4.0
251972,5.0,3.0
251973,5.0,4.0
251974,5.0,4.0
251975,5.0,4.0
251976,5.0,4.0
251977,5.0,4.0
251978,5.0,4.0
251979,5.0,3.0
251980,5.0,4.0
251981,5.0,3.0
251982,5.0,3.0
251983,5.0,3.0
251984,5.0,3.0
251985,5.0,4.0
251986,5.0,3.0
251987,5.0,4.0
251988,5.0,4.0
251989,5.0,3.0
251990,5.0,3.0
251991,5.0,4.0
251992,5.0,4.0
251993,5.0,3.0
251994,5.0,3.0
251995,5.0,4.0
251996,4.0,2.0
251997,5.0,2.0
251998,5.0,2.0
251999,5.0,2.0
252000,5.0,2.0
252001,5.0,2.0
252002,5.0,2.0
252003,5.0,3.0
252004,5.0,4.0
252005,5.0,4.0
252006,5.0,4.0
252007,5.0,4.0
252008,5.0,4.0
252009,5.0,4.0
252010,5.0,4.0
252011,5.0,4.0
252012,5.0,4.0
252013,5.0,4.0
252014,5.0,4.0
252015,5.0,4.0
252016,5.0,4.0
252017,5.0,4.0
252018,5.0,4.0
252019,5.0,4.0
252020,5.0,4.0
252021,5.0,4.0
252022,5.0,3.0
252023,5.0,3.0
252024,5.0,3.0
252025,5.0,3.0
252026,5.0,4.0
252027,5.0,4.0
252028,5.0,3.0
252029,5.0,3.0
252030,5.0,3.0
252031,5.0,3.0
252032,5.0,3.0
252033,5.0,3.0
252034,5.0,3.0
252035,5.0,3.0
252036,5.0,3.0
252037,5.0,3.0
252038,5.0,3.0
252039,5.0,3.0
252040,5.0,3.0
252041,5.0,4.0
252042,5.0,4.0
252043,5.0,4.0
252044,5.0,4.0
252045,5.0,4.0
252046,5.0,4.0
252047,5.0,4.0
252048,5.0,4.0
252049,5.0,3.0
252050,5.0,4.0
252051,5.0,4.0
252052,5.0,4.0
252053,5.0,4.0
252054,4.0,3.0
252055,4.0,3.0
252056,4.0,3.0
252057,4.0,3.0
252058,4.0,3.0
252059,4.0,3.0
252060,4.0,3.0
252061,4.0,3.0
252062,4.0,3.0
252063,4.0,3.0
252064,4.0,3.0
252065,4.0,3.0
252066,4.0,3.0
252067,4.0,4.0
252068,4.0,4.0
252069,4.0,4.0
252070,4.0,4.0
252071,4.0,4.0
252072,4.0,4.0
252073,4.0,3.0
252074,4.0,4.0
252075,5.0,4.0
252076,5.0,4.0
252077,5.0,4.0
252078,5.0,4.0
252079,5.0,4.0
252080,5.0,4.0
252081,5.0,4.0
252082,5.0,4.0
252083,5.0,4.0
252084,5.0,4.0
252085,5.0,4.0
252086,5.0,4.0
252087,5.0,3.0
252088,5.0,3.0
252089,5.0,3.0
252090,5.0,3.0
252091,5.0,3.0
252092,5.0,4.0
252093,5.0,4.0
252094,5.0,4.0
252095,5.0,4.0
252096,5.0,4.0
252097,5.0,4.0
252098,5.0,4.0
252099,5.0,4.0
252100,5.0,4.0
252101,5.0,4.0
252102,5.0,4.0
252103,5.0,2.0
252104,5.0,2.0
252105,5.0,3.0
252106,5.0,2.0
252107,5.0,2.0
252108,5.0,2.0
252109,5.0,2.0
252110,5.0,2.0
252111,5.0,2.0
252112,5.0,2.0
252113,5.0,2.0
252114,5.0,2.0
252115,5.0,2.0
252116,4.0,2.0
252117,4.0,4.0
252118,4.0,4.0
252119,4.0,4.0
252120,4.0,4.0
252121,4.0,4.0
252122,4.0,4.0
252123,4.0,4.0
252124,4.0,4.0
252125,4.0,4.0
252126,4.0,4.0
252127,4.0,4.0
252128,4.0,4.0
252129,4.0,4.0
252130,4.0,4.0
252131,4.0,3.0
252132,4.0,4.0
252133,4.0,4.0
252134,4.0,4.0
252135,4.0,4.0
252136,4.0,4.0
252137,4.0,4.0
252138,4.0,4.0
252139,4.0,4.0
252140,4.0,3.0
252141,4.0,4.0
252142,4.0,4.0
252143,4.0,4.0
252144,4.0,4.0
252145,4.0,4.0
252146,4.0,3.0
252147,4.0,4.0
252148,4.0,3.0
252149,4.0,4.0
252150,4.0,4.0
252151,4.0,4.0
252152,4.0,4.0
252153,4.0,4.0
252154,4.0,4.0
252155,4.0,4.0
252156,4.0,4.0
252157,4.0,4.0
252158,4.0,4.0
252159,4.0,4.0
252160,4.0,4.0
252161,4.0,4.0
252162,4.0,4.0
252163,4.0,4.0
252164,4.0,3.0
252165,4.0,4.0
252166,4.0,4.0
252167,4.0,4.0
252168,4.0,4.0
252169,4.0,4.0
252170,4.0,4.0
252171,5.0,3.0
252172,5.0,3.0
252173,4.0,3.0
252174,4.0,3.0
252175,5.0,4.0
252176,5.0,4.0
252177,5.0,4.0
252178,4.0,4.0
252179,4.0,4.0
252180,4.0,4.0
252181,4.0,4.0
252182,4.0,3.0
252183,4.0,4.0
252184,4.0,4.0
252185,4.0,3.0
252186,4.0,3.0
252187,4.0,3.0
252188,4.0,3.0
252189,4.0,3.0
252190,4.0,4.0
252191,4.0,4.0
252192,4.0,4.0
252193,4.0,4.0
252194,4.0,4.0
252195,4.0,4.0
252196,4.0,4.0
252197,4.0,4.0
252198,4.0,4.0
252199,4.0,4.0
252200,4.0,4.0
252201,4.0,4.0
252202,4.0,4.0
252203,4.0,4.0
252204,4.0,4.0
252205,4.0,4.0
252206,4.0,4.0
252207,4.0,4.0
252208,4.0,4.0
252209,4.0,3.0
252210,4.0,3.0
252211,4.0,4.0
252212,4.0,4.0
252213,4.0,4.0
252214,4.0,3.0
252215,4.0,2.0
252216,5.0,2.0
252217,5.0,2.0
252218,5.0,2.0
252219,5.0,2.0
252220,5.0,2.0
252221,5.0,2.0
252222,5.0,2.0
252223,4.0,2.0
252224,4.0,3.0
252225,4.0,3.0
252226,4.0,3.0
252227,4.0,3.0
252228,4.0,3.0
252229,4.0,3.0
252230,4.0,4.0
252231,4.0,4.0
252232,4.0,3.0
252233,4.0,3.0
252234,4.0,4.0
252235,4.0,4.0
252236,4.0,3.0
252237,5.0,4.0
252238,5.0,4.0
252239,5.0,4.0
252240,5.0,4.0
252241,5.0,4.0
252242,5.0,4.0
252243,5.0,4.0
252244,5.0,4.0
252245,5.0,4.0
252246,5.0,4.0
252247,5.0,4.0
252248,5.0,4.0
252249,5.0,4.0
252250,5.0,4.0
252251,5.0,4.0
252252,5.0,4.0
252253,5.0,4.0
252254,5.0,4.0
252255,5.0,4.0
252256,5.0,4.0
252257,5.0,4.0
252258,5.0,4.0
252259,5.0,4.0
252260,5.0,4.0
252261,5.0,4.0
252262,5.0,4.0
252263,5.0,4.0
252264,5.0,4.0
252265,5.0,4.0
252266,5.0,4.0
252267,5.0,4.0
252268,5.0,4.0
252269,5.0,4.0
252270,5.0,4.0
252271,5.0,4.0
252272,5.0,4.0
252273,5.0,4.0
252274,5.0,4.0
252275,4.0,4.0
252276,4.0,4.0
252277,4.0,4.0
252278,4.0,4.0
252279,4.0,4.0
252280,4.0,4.0
252281,4.0,4.0
252282,4.0,4.0
252283,4.0,4.0
252284,4.0,4.0
252285,4.0,4.0
252286,4.0,4.0
252287,4.0,4.0
252288,4.0,4.0
252289,4.0,4.0
252290,4.0,4.0
252291,4.0,3.0
252292,4.0,4.0
252293,4.0,4.0
252294,4.0,3.0
252295,4.0,4.0
252296,4.0,4.0
252297,4.0,3.0
252298,4.0,3.0
252299,4.0,4.0
252300,4.0,3.0
252301,5.0,4.0
252302,5.0,4.0
252303,5.0,4.0
252304,5.0,4.0
252305,5.0,1.0
252306,4.0,1.0
252307,5.0,4.0
252308,5.0,1.0
252309,5.0,1.0
252310,5.0,1.0
252311,5.0,4.0
252312,5.0,1.0
252313,5.0,4.0
252314,5.0,4.0
252315,5.0,4.0
252316,5.0,4.0
252317,5.0,4.0
252318,5.0,4.0
252319,5.0,4.0
252320,5.0,4.0
252321,5.0,4.0
252322,5.0,4.0
252323,5.0,1.0
252324,5.0,4.0
252325,5.0,1.0
252326,5.0,1.0
252327,5.0,1.0
252328,5.0,4.0
252329,5.0,4.0
252330,5.0,4.0
252331,5.0,4.0
252332,5.0,4.0
252333,5.0,4.0
252334,5.0,4.0
252335,5.0,4.0
252336,5.0,4.0
252337,5.0,4.0
252338,5.0,4.0
252339,5.0,4.0
252340,5.0,4.0
252341,5.0,4.0
252342,5.0,4.0
252343,5.0,4.0
252344,5.0,4.0
252345,5.0,4.0
252346,5.0,4.0
252347,5.0,4.0
252348,5.0,4.0
252349,5.0,4.0
252350,5.0,4.0
252351,5.0,4.0
252352,5.0,4.0
252353,5.0,4.0
252354,5.0,4.0
252355,5.0,4.0
252356,5.0,4.0
